date,block_number,token_address,token_name,token_decimals,balance,has_error
2022-03-01,14304253,0xb8c77482e45f1f44de1745f52c74426c631bdd52,binancecoin,18,0.0,False
2022-03-01,14304253,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,matic-network,18,0.0,False
2022-03-01,14304253,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,shiba-inu,18,0.0,False
2022-03-01,14304253,0x4fabb145d64652a948d72533023f6e7a623c7c53,binance-usd,18,0.0,False
2022-03-01,14304253,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,uniswap,18,447336.0324276127,False
2022-03-01,14304253,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,wrapped-bitcoin,8,2507.3004823,False
2022-03-01,14304253,0x514910771af9ca656af840dff83e8264ecf986ca,chainlink,18,835636.6438346449,False
2022-03-01,14304253,0x5a98fcbea516cf06857215779fd812ca3bef1b32,lido-dao,18,0.0,False
2022-03-01,14304253,0x0000000000085d4780b73119b644ae5ecd22b376,true-usd,18,100.042,False
2022-03-01,14304253,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,crypto-com-chain,8,0.0,False
2022-03-01,14304253,0x4a220e6096b25eadb88358cb44068a3248254675,quant-network,18,0.0,False
2022-03-01,14304253,0x4d224452801aced8b2f0aebe155379bb5d594381,apecoin,18,0.0,False
2022-03-01,14304253,0xc944e90c64b2c07662a292be6244bdf05cda44a7,the-graph,18,319820.2292194571,False
2022-03-01,14304253,0x3845badade8e6dff049820680d1f14bd3903a5d0,the-sandbox,18,0.0,False
2022-03-01,14304253,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,aave,18,0.0,False
2022-03-01,14304253,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,decentraland,18,0.0,False
2022-03-01,14304253,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,immutable-x,18,0.0,False
2022-03-01,14304253,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,rocket-pool,18,15086.155603336161,False
2022-03-01,14304253,0x853d955acef822db058eb8505911ed77f175b99e,frax,18,20414405.544433787,False
2022-03-01,14304253,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,havven,18,0.0,False
2022-03-01,14304253,0xd533a949740bb3306d119cc777fa900ba034cd52,curve-dao-token,18,1595158.9813407625,False
2022-03-01,14304253,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,bitdao,18,0.0,False
2022-03-01,14304253,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,frax-share,18,0.0,False
2022-03-01,14304253,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,usdd,18,0.0,True
2022-03-01,14304253,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,maker,18,192.35562808596632,False
2022-03-01,14304253,0xe28b3b32b6c345a34ff64674606124dd5aceca30,injective-protocol,18,0.0,False
2022-03-01,14304253,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,render-token,18,0.0,False
2022-03-01,14304253,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,woo-network,18,23486.984499659127,False
2022-03-01,14304253,0x45804880de22913dafe09f4980848ece6ecbaf78,pax-gold,18,0.0,False
2022-03-01,14304253,0x5b7533812759b45c2b44c19e320ba2cd2681b542,singularitynet,8,0.0,False
2022-03-01,14304253,0xae78736cd615f374d3085123a210448e74fc6393,rocket-pool-eth,18,906.5133826082812,False
2022-03-01,14304253,0x68749665ff8d2d112fa859aa293f07a622782f38,tether-gold,6,0.0,False
2022-03-01,14304253,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,loopring,18,10015.676964871212,False
2022-03-01,14304253,0x111111111117dc0aa78b770fa6a738034120c302,1inch,18,0.0,False
2022-03-01,14304253,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,convex-finance,18,0.0,False
2022-03-01,14304253,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,enjincoin,18,0.0,False
